date,open,high,low,close,volume
2020-07-12,0.0050903,0.00514266,0.00478174,0.00485641,1546255634.0
2020-07-13,0.00485628,0.00486309,0.00397604,0.00423116,4007164536.0
2020-07-14,0.00421914,0.00452809,0.0040475,0.00439292,2316802022.0
2020-07-15,0.00439599,0.00439599,0.00408196,0.0041231,1386310052.0
2020-07-16,0.00413459,0.00413539,0.00381014,0.00398151,2070197756.0
2020-07-17,0.00398151,0.00412737,0.00389616,0.00407769,1885382230.0
2020-07-18,0.00407769,0.00491545,0.00402452,0.0046069,8332776850.0
2020-07-19,0.00460663,0.00504755,0.00442177,0.0045162,3659586603.0
2020-07-20,0.0045162,0.00458352,0.00419416,0.00430115,1636615889.0
2020-07-21,0.00429995,0.0044959,0.00419109,0.00440507,1188848956.0
2020-07-22,0.00440494,0.00441455,0.00428619,0.00439024,591711751.0
2020-07-23,0.00439679,0.0044573,0.00435418,0.00440748,792908063.0
2020-07-24,0.00441255,0.0044231,0.00420284,0.0042894,824558980.0
2020-07-25,0.00429741,0.00446571,0.00424238,0.00433775,867588133.0
2020-07-26,0.00433975,0.00439425,0.00423797,0.00431745,888157925.0
2020-07-27,0.00432426,0.00433321,0.0040097,0.00423343,1339892681.0
2020-07-28,0.00423423,0.0043077,0.00417252,0.00425828,649930752.0
2020-07-29,0.00425908,0.00440788,0.00421313,0.00422929,675383829.0
2020-07-30,0.00423517,0.00434109,0.00418535,0.00431184,523325865.0
2020-07-31,0.00431491,0.00432934,0.00423597,0.00430636,632319202.0
2020-08-01,0.00430155,0.00520931,0.00427444,0.0049614,4298724372.0
2020-08-02,0.00495499,0.00504288,0.00414073,0.00444955,2337347018.0
2020-08-03,0.00445476,0.00460396,0.00440721,0.00451714,859800460.0
2020-08-04,0.00451847,0.00477466,0.00448909,0.0047362,1247440791.0
2020-08-05,0.00473633,0.00479136,0.0046069,0.00467876,1099317757.0
2020-08-06,0.00467823,0.00487538,0.00460823,0.00475516,908946142.0
2020-08-07,0.00475543,0.0048313,0.00443058,0.00466968,886076044.0
2020-08-08,0.00466981,0.00470828,0.00453891,0.00469292,624969060.0
2020-08-09,0.00469893,0.00471509,0.00455521,0.00463014,587442093.0
2020-08-10,0.00463188,0.00474969,0.00455334,0.00466861,826540351.0
2020-08-11,0.00466794,0.00477894,0.00443032,0.00452889,1215986149.0
2020-08-12,0.00452448,0.00467034,0.00442992,0.00462239,829060692.0
2020-08-13,0.00462146,0.0047028,0.00445463,0.00465859,1141424689.0
2020-08-14,0.00465859,0.00479523,0.00458606,0.00477266,852114289.0
2020-08-15,0.00477333,0.00484105,0.00462386,0.00471883,1065565878.0
2020-08-16,0.00471763,0.00475289,0.00459247,0.00471536,756283319.0
2020-08-17,0.00470975,0.00497395,0.00466527,0.00479216,1596549440.0
2020-08-18,0.00478468,0.0049642,0.00458112,0.00464296,1122350625.0
2020-08-19,0.00464764,0.00472498,0.00445342,0.00456763,865075768.0
2020-08-20,0.00456776,0.00468076,0.00450285,0.00459474,483184322.0
2020-08-21,0.00459301,0.00476198,0.00449096,0.00451153,1082335183.0
2020-08-22,0.0045158,0.00462226,0.00443472,0.00458566,663901289.0
2020-08-23,0.00458286,0.00461652,0.00448895,0.00453544,449353268.0
2020-08-24,0.00453838,0.00463348,0.00450338,0.00455694,697239432.0
2020-08-25,0.0045508,0.00457631,0.00428659,0.00439545,804352786.0
2020-08-26,0.00439398,0.00446945,0.00431745,0.00439973,573094887.0
2020-08-27,0.00439666,0.00441829,0.00419777,0.0042739,811879341.0
2020-08-28,0.00427657,0.00436607,0.00423129,0.00435939,414648220.0
2020-08-29,0.00435926,0.00440427,0.00431237,0.00437435,443081651.0
2020-08-30,0.00437462,0.00447199,0.00435578,0.00440534,456619299.0
2020-08-31,0.00440534,0.00441509,0.00425307,0.00428405,792397030.0
2020-09-01,0.00428245,0.00437902,0.00421006,0.0043292,728992095.0
2020-09-02,0.00432747,0.00435792,0.00402065,0.00416224,758139570.0
2020-09-03,0.00416544,0.00417613,0.00360644,0.00369888,1202524192.0
2020-09-04,0.00370048,0.00395801,0.00360725,0.00384647,1128781264.0
2020-09-05,0.0038454,0.00390952,0.00357786,0.00369193,1058743832.0
2020-09-06,0.0036739,0.0037491,0.00358975,0.00372118,1165434272.0
2020-09-07,0.00371517,0.00378984,0.00359042,0.00376019,930536034.0
2020-09-08,0.00376513,0.00379157,0.00357198,0.00366922,602845165.0
2020-09-09,0.00366722,0.00374669,0.00358814,0.00371197,603901405.0
2020-09-10,0.0037105,0.00380413,0.00367617,0.0037503,589054621.0
2020-09-11,0.00374803,0.00376673,0.00365506,0.00373414,633511688.0
2020-09-12,0.0037336,0.00378289,0.00368659,0.00375885,538072324.0
2020-09-13,0.00375872,0.0037666,0.00366027,0.00371731,736932793.0
2020-09-14,0.00371811,0.00375912,0.00365106,0.00372011,622069203.0
2020-09-15,0.00372345,0.00383338,0.00370676,0.00377715,837946931.0
2020-09-16,0.00377608,0.0038068,0.0037133,0.0037471,718768350.0
2020-09-17,0.00375057,0.00381709,0.00368993,0.00375043,708422584.0
2020-09-18,0.00374629,0.00376005,0.00366896,0.00372559,596841059.0
2020-09-19,0.00372345,0.00375324,0.00369126,0.00372679,896333697.0
2020-09-20,0.00372906,0.00374122,0.0036377,0.00370382,893231406.0
2020-09-21,0.00370422,0.00374469,0.0034312,0.00346913,1374012637.0
2020-09-22,0.00346566,0.00355141,0.00344642,0.00353058,695672800.0
2020-09-23,0.00352764,0.00353872,0.00338792,0.00339861,499113155.0
2020-09-24,0.00339313,0.00355462,0.0033763,0.00351254,388768314.0
2020-09-25,0.00351254,0.00363209,0.00349237,0.00360845,513362397.0
2020-09-26,0.00361232,0.00368792,0.00356958,0.0036027,311169397.0
2020-09-27,0.00360284,0.00365333,0.00355048,0.0036003,236020657.0
2020-09-28,0.00360497,0.00366522,0.00349732,0.00354019,360127848.0
2020-09-29,0.00353619,0.00361299,0.00351388,0.00356998,412130695.0
2020-09-30,0.00356985,0.00357532,0.00349398,0.00351962,347857639.0
2020-10-01,0.00352109,0.0035824,0.0034161,0.00350573,647138169.0
2020-10-02,0.0035092,0.00350934,0.00338031,0.00345978,1051902545.0
2020-10-03,0.00345978,0.00352229,0.00343774,0.00346686,344780813.0
2020-10-04,0.00346806,0.00357973,0.00345858,0.00351695,362664249.0
2020-10-05,0.00351668,0.00354994,0.0034706,0.00349718,293823603.0
2020-10-06,0.00349959,0.00351094,0.00343106,0.00346886,535191865.0
2020-10-07,0.00346873,0.0034877,0.0034141,0.00345885,748742886.0
2020-10-08,0.00345698,0.00351294,0.00339406,0.00348596,612786395.0
2020-10-09,0.00348583,0.00356651,0.00345831,0.00354714,497901615.0
2020-10-10,0.00354901,0.00364531,0.00353592,0.00355582,445615862.0
2020-10-11,0.00355074,0.00361513,0.00353952,0.00356651,251041495.0
2020-10-12,0.00356784,0.00361566,0.0035064,0.00356237,421633283.0
2020-10-13,0.00356223,0.00357238,0.00351094,0.0035243,283366623.0
2020-10-14,0.00352002,0.00355422,0.00349598,0.00352497,216681797.0
2020-10-15,0.00352497,0.0035251,0.00342585,0.00346659,311443948.0
2020-10-16,0.00346659,0.00350533,0.00340756,0.00347821,445955018.0
2020-10-17,0.00347675,0.00348503,0.00343721,0.0034507,142653202.0
2020-10-18,0.00345177,0.00348022,0.00344616,0.00345604,159785875.0
2020-10-19,0.00345738,0.00350226,0.00343146,0.00346232,477390409.0
2020-10-20,0.00346219,0.00350653,0.00344509,0.00346539,417212777.0
2020-10-21,0.00346699,0.00355302,0.00346352,0.00350359,436248066.0
2020-10-22,0.00350359,0.00359709,0.00349411,0.00353432,323059048.0
2020-10-23,0.00353338,0.00359162,0.00350293,0.00352937,242563993.0
2020-10-24,0.00352937,0.00353565,0.00348623,0.00352163,212440872.0
2020-10-25,0.00352016,0.00357292,0.00349558,0.0035434,297054117.0
2020-10-26,0.00354353,0.00388895,0.00351562,0.00355969,1878752405.0
2020-10-27,0.00356076,0.0036166,0.00349291,0.00356664,577965198.0
2020-10-28,0.00356891,0.00359402,0.00342318,0.00344629,437955580.0
2020-10-29,0.00344616,0.0034885,0.00334745,0.00343721,289596529.0
2020-10-30,0.00343627,0.00347314,0.00334064,0.00345057,440794399.0
2020-10-31,0.00345057,0.00347341,0.00340609,0.00342826,260150933.0
2020-11-01,0.00342959,0.00345417,0.00340889,0.00343881,132635410.0
2020-11-02,0.00344148,0.00345778,0.00334798,0.00336094,291742975.0
2020-11-03,0.00336121,0.00338071,0.00327505,0.00335813,332644991.0
2020-11-04,0.00336455,0.00342612,0.0033206,0.00340074,279402291.0
2020-11-05,0.00340168,0.00357559,0.00340168,0.00351922,341107854.0
2020-11-06,0.00351962,0.00376686,0.00351268,0.00368258,922020782.0
2020-11-07,0.00368365,0.00379665,0.00346219,0.00356637,748360033.0
2020-11-08,0.00356958,0.00365854,0.00354139,0.00361579,244213598.0
2020-11-09,0.00361579,0.00375271,0.00354901,0.00356904,438097273.0
2020-11-10,0.0035625,0.00390004,0.00354447,0.00368792,807091404.0
2020-11-11,0.00368672,0.00394037,0.00366241,0.00368392,560505263.0
2020-11-12,0.00368659,0.00374269,0.00364024,0.0037117,209777176.0
2020-11-13,0.0037121,0.00380453,0.0036954,0.00375524,373289403.0
2020-11-14,0.00376085,0.00377194,0.00361713,0.00369848,308002702.0
2020-11-15,0.00370409,0.00377808,0.00363596,0.00370235,323892550.0
2020-11-16,0.00370195,0.00406753,0.00367617,0.00386023,1345726687.0
2020-11-17,0.00386504,0.00401972,0.00385115,0.00392675,920887323.0
2020-11-18,0.00392501,0.00403521,0.00375337,0.00388494,1015668627.0
2020-11-19,0.00388561,0.00396562,0.00381335,0.00388267,567308685.0
2020-11-20,0.00388641,0.00403989,0.00387426,0.0039898,880383945.0
2020-11-21,0.00399006,0.00481687,0.00397991,0.00469265,3288496045.0
2020-11-22,0.00468718,0.00492881,0.00420845,0.00446331,2121938713.0
2020-11-23,0.00446344,0.00494216,0.00430115,0.00492146,1981374929.0
2020-11-24,0.00492801,0.00573358,0.00467502,0.0056891,5893223305.0
2020-11-25,0.0056887,0.00574066,0.00478321,0.00495298,2828578294.0
2020-11-26,0.00496073,0.00507293,0.00392635,0.00434002,3248357755.0
2020-11-27,0.0043491,0.0044955,0.00410908,0.00437475,1019204144.0
2020-11-28,0.00437475,0.00465378,0.00432239,0.0045341,715333106.0
2020-11-29,0.00453424,0.00472631,0.00447466,0.0045902,577062454.0
2020-11-30,0.00459848,0.00480258,0.00454158,0.0047565,847539304.0
2020-12-01,0.00475476,0.00478188,0.00431117,0.00443606,1033683299.0
2020-12-02,0.00443993,0.00459795,0.00436006,0.00449122,591501037.0
2020-12-03,0.0044947,0.00473927,0.00446798,0.00458018,662685216.0
2020-12-04,0.00457217,0.0046061,0.00436847,0.00438517,572169239.0
2020-12-05,0.00438397,0.00456188,0.00434109,0.00453036,369424898.0
2020-12-06,0.00453076,0.00459808,0.00446945,0.00452235,285729554.0
2020-12-07,0.00452555,0.00453944,0.00440788,0.00445596,312605787.0
2020-12-08,0.00445596,0.00449122,0.00415476,0.0042373,521543481.0
2020-12-09,0.00423757,0.0042544,0.0040121,0.0042158,441109948.0
2020-12-10,0.00421593,0.00423557,0.00408597,0.00414648,268351654.0
2020-12-11,0.00415289,0.00416357,0.00400302,0.00410493,328458778.0
2020-12-12,0.00410493,0.00426095,0.00410493,0.00422208,334526072.0
2020-12-13,0.00422502,0.00437796,0.00420471,0.00435445,374401350.0
2020-12-14,0.00435498,0.00439292,0.00426228,0.00430903,297347285.0
2020-12-15,0.0043077,0.00434323,0.00422234,0.00428472,273863826.0
2020-12-16,0.00428405,0.00460129,0.00424759,0.00456589,547786094.0
2020-12-17,0.00456536,0.00553763,0.00454679,0.00497155,3421588199.0
2020-12-18,0.00496647,0.00533967,0.00480525,0.0051659,1409796634.0
2020-12-19,0.00516202,0.0053935,0.00506932,0.00524818,1386297504.0
2020-12-20,0.00524457,0.00634414,0.00507574,0.0061952,10007395897.0
2020-12-21,0.00619841,0.00734646,0.00568349,0.0063826,10363901378.0
2020-12-22,0.00637766,0.00647544,0.00578367,0.00603198,2679851524.0
2020-12-23,0.00603318,0.00641146,0.00483931,0.00500214,2674249457.0
2020-12-24,0.0050171,0.00614418,0.0048886,0.00610838,1978566747.0
2020-12-25,0.00611132,0.00620175,0.00583189,0.00608407,1664864616.0
2020-12-26,0.00609182,0.00626172,0.00587223,0.00602824,1701026447.0
2020-12-27,0.0060281,0.00644231,0.00587717,0.00607352,1843249775.0
2020-12-28,0.00607379,0.0063253,0.00601074,0.00614632,1074600031.0
2020-12-29,0.00614632,0.00618372,0.00566506,0.00601234,1071755865.0
2020-12-30,0.00599752,0.00633131,0.00589921,0.00617784,1118987751.0
2020-12-31,0.00617784,0.00635709,0.00603745,0.00623901,929996060.0
2021-01-01,0.00623995,0.0076096,0.00614565,0.00758689,3019717963.0
2021-01-02,0.00758462,0.01868405,0.00737852,0.01406032,46333347255.0
2021-01-03,0.01405779,0.01876687,0.01238119,0.01311797,29648808916.0
2021-01-04,0.01311517,0.01538723,0.01015147,0.01303836,14328029441.0
2021-01-05,0.01305279,0.01373414,0.01182126,0.01331713,5427135672.0
2021-01-06,0.01332661,0.01469292,0.01275893,0.0139182,6108894506.0
2021-01-07,0.01391647,0.01412324,0.0117542,0.01301512,3523998014.0
2021-01-08,0.01302554,0.01378196,0.01176061,0.01300991,2971766597.0
2021-01-09,0.01301993,0.01441242,0.01288783,0.01359616,3706408260.0
2021-01-10,0.01360965,0.01458005,0.01195924,0.01311677,3113405972.0
2021-01-11,0.01311169,0.01315083,0.00896188,0.01179788,5827520561.0
2021-01-12,0.01176823,0.01220768,0.0104476,0.01079355,2526092815.0
2021-01-13,0.01079342,0.01162076,0.01037854,0.01158577,1818357046.0
2021-01-14,0.01159271,0.01349077,0.0111005,0.01254335,4000190243.0
2021-01-15,0.01254655,0.01314923,0.01110291,0.01249232,3236586057.0
2021-01-16,0.01249806,0.0127795,0.01211859,0.01233858,1640096206.0
2021-01-17,0.01233858,0.01255002,0.01172629,0.01215332,1438377582.0
2021-01-18,0.01215332,0.01244891,0.01193466,0.01225951,1156154741.0
2021-01-19,0.01225951,0.01292403,0.01196805,0.01207865,1749440421.0
2021-01-20,0.01207865,0.01221382,0.01135362,0.01208653,1162054114.0
2021-01-21,0.01210015,0.01215505,0.01072597,0.01089694,1237702943.0
2021-01-22,0.01089694,0.01171533,0.01010325,0.01136364,1152693965.0
2021-01-23,0.01136591,0.01179761,0.01115326,0.01145767,718712164.0
2021-01-24,0.01146342,0.01197767,0.01135362,0.0116388,901503263.0
2021-01-25,0.01164828,0.01191088,0.01092552,0.01115446,998144121.0
2021-01-26,0.01113202,0.01130219,0.01062205,0.01101595,719489035.0
2021-01-27,0.01101595,0.01101729,0.00969332,0.00990089,1121405247.0
2021-01-28,0.00989822,0.05006933,0.00973473,0.04875311,102989795103.0
2021-01-29,0.04867631,0.1168755,0.04180804,0.06131743,109073693231.0
2021-01-30,0.06131743,0.06796197,0.02965312,0.03774745,54559388569.0
2021-01-31,0.03772447,0.06609717,0.03575202,0.04942164,44577797729.0
2021-02-01,0.04937128,0.05854033,0.04389376,0.04650616,23868437622.0
2021-02-02,0.04651418,0.0471429,0.03842866,0.04187335,11550248752.0
2021-02-03,0.04187335,0.05313975,0.04112922,0.04976853,12960787222.0
2021-02-04,0.04973246,0.07987606,0.0478678,0.07067041,48795642519.0
2021-02-05,0.07054592,0.07258302,0.05763846,0.0624039,16560079172.0
2021-02-06,0.06244852,0.07863157,0.05933148,0.07701214,17252485844.0
2021-02-07,0.07701481,0.11660435,0.07098631,0.10408558,38837846298.0
2021-02-08,0.10416626,0.11401105,0.08311037,0.10512116,26387019347.0
2021-02-09,0.10517246,0.11193347,0.08415036,0.09351656,14602698981.0
2021-02-10,0.0935167,0.109061,0.08815752,0.09691009,14156312430.0
2021-02-11,0.09690956,0.10092994,0.09082896,0.0929434,6327153991.0
2021-02-12,0.09294648,0.09748085,0.08121178,0.09318985,7517732599.0
2021-02-13,0.09320387,0.09578315,0.08762323,0.08847876,3844449349.0
2021-02-14,0.08847435,0.08878037,0.07420993,0.08372066,8229158262.0
2021-02-15,0.08373335,0.08575322,0.06343802,0.07546818,11321001492.0
2021-02-16,0.07542049,0.07993643,0.06758783,0.07142896,6643077510.0
2021-02-17,0.07149188,0.07361019,0.06384742,0.06614312,6168131231.0
2021-02-18,0.0661164,0.08623635,0.06531671,0.07853913,13034098004.0
2021-02-19,0.07853913,0.07976786,0.0716722,0.07350868,6405564988.0
2021-02-20,0.07350868,0.0810782,0.06812172,0.07235702,7359009281.0
2021-02-21,0.07233819,0.0801432,0.07112709,0.07482476,5548376495.0
2021-02-22,0.07478977,0.08121672,0.06157709,0.07153542,8420498923.0
2021-02-23,0.07160701,0.07196539,0.05520958,0.06365534,5958874372.0
2021-02-24,0.06370316,0.08092593,0.06131409,0.07585701,11172353520.0
2021-02-25,0.07585647,0.07760533,0.06611841,0.06667086,4913047375.0
2021-02-26,0.0666734,0.07026315,0.06464885,0.06742287,3147923785.0
2021-02-27,0.06741739,0.06959101,0.06558385,0.06688284,2268877377.0
2021-02-28,0.06688017,0.06711005,0.05964805,0.06432587,2384823456.0
2021-03-01,0.06430784,0.07013198,0.06392609,0.06757848,2752580452.0
2021-03-02,0.06755457,0.07011194,0.06558439,0.0672722,2378364146.0
2021-03-03,0.06732309,0.06972084,0.06672669,0.06733979,1841086026.0
2021-03-04,0.0673653,0.06832729,0.06364706,0.06676797,1943532071.0
2021-03-05,0.0667681,0.06822724,0.06406928,0.06615621,1714962753.0
2021-03-06,0.06615113,0.07023229,0.06556248,0.06806669,2749264710.0
2021-03-07,0.06802047,0.07008737,0.06735849,0.06944021,1494562661.0
2021-03-08,0.06938812,0.08425054,0.06885703,0.08411536,7572972187.0
2021-03-09,0.08409453,0.0841537,0.07480032,0.07735382,4412560062.0
2021-03-10,0.07739589,0.07848584,0.07279674,0.07462561,2390746818.0
2021-03-11,0.07464417,0.07610933,0.07248245,0.07470495,1647182774.0
2021-03-12,0.07468238,0.07613604,0.072197,0.07382939,1821925239.0
2021-03-13,0.07383446,0.08415036,0.07301513,0.08386879,3660176589.0
2021-03-14,0.08386812,0.08505718,0.07769883,0.07776695,5115194076.0
2021-03-15,0.07776695,0.079842,0.0734646,0.07609477,2409422648.0
2021-03-16,0.07615634,0.07899809,0.07382097,0.07834091,2003574159.0
2021-03-17,0.07832515,0.07875191,0.07551012,0.0773275,1162146770.0
2021-03-18,0.07732817,0.0791943,0.07598858,0.07660154,1338098958.0
2021-03-19,0.07662077,0.08000963,0.07530001,0.07780195,1691688848.0
2021-03-20,0.07782225,0.08097802,0.07743169,0.07856518,1939829246.0
2021-03-21,0.07859323,0.07954947,0.07573532,0.07677465,1204263965.0
2021-03-22,0.07678894,0.07744197,0.07269442,0.073315,1270766976.0
2021-03-23,0.0733178,0.07494084,0.07025393,0.07126494,1437944729.0
2021-03-24,0.0713587,0.07586823,0.06778779,0.06878905,1666398121.0
2021-03-25,0.06878905,0.07005825,0.06622473,0.06847702,1665397693.0
2021-03-26,0.06847702,0.07217964,0.06843161,0.07203672,873797527.0
2021-03-27,0.07202242,0.07406567,0.07130875,0.07271125,1176365221.0
2021-03-28,0.07269255,0.07333103,0.07072584,0.07168222,675382127.0
2021-03-29,0.07167928,0.07308031,0.07106298,0.07229451,977387405.0
2021-03-30,0.07229451,0.0743017,0.07123128,0.07212928,1399307591.0
2021-03-31,0.07213075,0.07279674,0.06857907,0.07182153,1085164149.0
2021-04-01,0.0718397,0.09530362,0.07146089,0.08301633,15242021778.0
2021-04-02,0.0830162,0.08402347,0.07640318,0.0769173,3415466916.0
2021-04-03,0.07692238,0.07954426,0.07413246,0.07414755,2066362739.0
2021-04-04,0.07413246,0.07776308,0.07358001,0.07666271,1563798693.0
2021-04-05,0.07664442,0.08108742,0.07510954,0.08014213,2638868932.0
2021-04-06,0.08011368,0.08815752,0.07745894,0.08602665,4762148739.0
2021-04-07,0.08602665,0.09008096,0.07630528,0.07850948,4840051853.0
2021-04-08,0.07850961,0.08324741,0.0783158,0.08252586,1745571706.0
2021-04-09,0.08252572,0.08585113,0.08077259,0.08226406,2149603024.0
2021-04-10,0.08229411,0.08782599,0.08140479,0.08510767,2780510108.0
2021-04-11,0.08510767,0.1068576,0.08467917,0.09928407,14967931146.0
2021-04-12,0.09928874,0.10081894,0.09149682,0.09448122,4300356226.0
2021-04-13,0.09443554,0.12853032,0.09435646,0.12609464,13605840277.0
2021-04-14,0.12609344,0.19420768,0.12304385,0.16220035,36680989724.0
2021-04-15,0.16219902,0.25631425,0.16000296,0.24358177,24615971220.0
2021-04-16,0.2437693,0.601074,0.23922745,0.48813006,57510545356.0
2021-04-17,0.48805272,0.50924325,0.30855132,0.37701124,24857057931.0
2021-04-18,0.37733355,0.46883772,0.32017208,0.43054249,18379866877.0
2021-04-19,0.43089699,0.5817675,0.41140176,0.54617992,20873394140.0
2021-04-20,0.54617551,0.56717556,0.3606444,0.42385134,20969142688.0
2021-04-21,0.42385134,0.46437775,0.39538007,0.4084967,9460395395.0
2021-04-22,0.40847306,0.41327017,0.33793716,0.34817078,11199121834.0
2021-04-23,0.34817091,0.35997654,0.21335162,0.33368356,17170003022.0
2021-04-24,0.3339296,0.38734544,0.30427702,0.3606444,10626242110.0
2021-04-25,0.36075152,0.38641845,0.29920128,0.33605379,5726007353.4
2021-04-26,0.33605379,0.3750301,0.32992284,0.36279491,4881379028.6
2021-04-27,0.36279491,0.37392146,0.35316437,0.36374327,3367212939.4
2021-04-28,0.36367648,0.46483056,0.34075553,0.43158449,13418044375.1
2021-04-29,0.43171806,0.43549815,0.39470526,0.4071141,4149329330.8
2021-04-30,0.4071141,0.4541448,0.40356108,0.45075207,4042637011.8
2021-05-01,0.45075207,0.5309487,0.43752844,0.52209288,7062340392.2
2021-05-02,0.52207952,0.53427464,0.48353064,0.49951921,5092764030.1
2021-05-03,0.50034735,0.59826899,0.49937228,0.58961352,6428014853.9
2021-05-04,0.58961352,0.81727364,0.53148299,0.71933865,21282557921.9
2021-05-05,0.71933865,0.93050262,0.69013981,0.87356088,19076895175.7
2021-05-06,0.87356088,0.8882538,0.7212888,0.77613346,8546432048.7
2021-05-07,0.77603996,0.97908276,0.69079431,0.92140637,12586268621.3
2021-05-08,0.92140637,0.98836601,0.801432,0.8509605,11387955620.8
2021-05-09,0.8509605,0.93512421,0.55565952,0.7622019,26072068896.0
2021-05-10,0.76245569,0.76483327,0.55891868,0.60206243,9677354634.4
2021-05-11,0.60174186,0.73264242,0.59159039,0.65885725,7553577270.2
2021-05-12,0.65921789,0.69724584,0.51028511,0.52306795,5372061299.6
2021-05-13,0.52282752,0.6945744,0.46963915,0.65376815,10449387293.9
2021-05-14,0.65352772,0.7880748,0.61993437,0.74761584,10623296337.0
2021-05-15,0.74786963,0.75341287,0.65462301,0.67928041,5232752313.5
2021-05-16,0.67905333,0.73317671,0.601074,0.68615936,5377121653.3
2021-05-17,0.68617272,0.68949866,0.60848725,0.6511635,4268994077.1
2021-05-18,0.65109671,0.68837666,0.62488989,0.63545543,3039758659.2
2021-05-19,0.63545543,0.64034417,0.28198385,0.44005295,11489907654.4
2021-05-20,0.4404136,0.5810382,0.39272839,0.53105556,8529470589.6
2021-05-21,0.53090863,0.55028993,0.41884172,0.4778939,5243254333.5
2021-05-22,0.4778939,0.48620208,0.42304924,0.45680288,3793145642.7
2021-05-23,0.45680288,0.46875758,0.33101813,0.40917111,5634274411.3
2021-05-24,0.40903754,0.500895,0.39418433,0.48872659,4854625486.1
2021-05-25,0.48872659,0.5075736,0.42931377,0.46213241,3709319825.9
2021-05-26,0.46211905,0.48982188,0.44922935,0.47129544,2385684153.7
2021-05-27,0.47138895,0.47162937,0.43678044,0.44617055,1794158136.6
2021-05-28,0.44618391,0.46421613,0.40141057,0.41571614,2620384686.8
2021-05-29,0.41570278,0.42467882,0.3740016,0.40445602,2016681043.4
2021-05-30,0.40436252,0.41512842,0.38272385,0.40310694,1514854219.6
2021-05-31,0.40310694,0.44066739,0.39251468,0.43487036,1897905257.4
2021-06-01,0.43488372,0.51393163,0.41568942,0.49429654,4488851727.4
2021-06-02,0.4943099,0.5988567,0.46897129,0.56551713,8351828077.5
2021-06-03,0.56559728,0.59038824,0.5038603,0.53532986,5070741840.7
2021-06-04,0.53532986,0.53761394,0.467502,0.50260472,4035854544.9
2021-06-05,0.50260472,0.5276094,0.48051191,0.49595284,2396911157.1
2021-06-06,0.49595284,0.50360651,0.48932766,0.49612648,1194622756.0
2021-06-07,0.49612648,0.50756024,0.4374483,0.44273775,2064211543.4
2021-06-08,0.44279118,0.45658917,0.39438469,0.43525772,2908803652.9
2021-06-09,0.43533786,0.47391346,0.41710528,0.45839239,2068160059.0
2021-06-10,0.45845918,0.46102376,0.4307697,0.43552486,1348789846.5
2021-06-11,0.43561836,0.44586334,0.41499485,0.42569396,1204137023.4
2021-06-12,0.42574739,0.42652211,0.400716,0.41695836,1217468360.1
2021-06-13,0.41702514,0.4407876,0.41065376,0.43269314,1042596039.8
2021-06-14,0.43266642,0.45116614,0.4274304,0.43767537,1310349921.9
2021-06-15,0.43770209,0.44170925,0.42264852,0.4278044,1015598512.1
2021-06-16,0.42776433,0.42938055,0.40746139,0.41106783,888434880.9
2021-06-17,0.41105447,0.41958972,0.40418887,0.40898411,680701230.2
2021-06-18,0.40898411,0.41094762,0.3740016,0.39173996,1314700190.7
2021-06-19,0.39164646,0.39792435,0.38145492,0.38157513,624846001.4
2021-06-20,0.3815217,0.38719851,0.34074217,0.37472289,1528605029.5
2021-06-21,0.37472289,0.37584489,0.22026023,0.23873324,7023706752.6
2021-06-22,0.23873324,0.29038553,0.21801622,0.25474852,7520083611.8
2021-06-23,0.25478859,0.33192642,0.24104403,0.31346677,5839514040.0
2021-06-24,0.31356027,0.36001661,0.29652984,0.35232286,3579998951.2
2021-06-25,0.35228279,0.38681115,0.30569288,0.31716671,5942192455.5
2021-06-26,0.31720679,0.34114289,0.30797696,0.32836005,2653188955.6
2021-06-27,0.32836005,0.35734517,0.32059951,0.35329794,1968559379.6
2021-06-28,0.35345823,0.35710474,0.33459786,0.34337354,1734504424.8
2021-06-29,0.34340025,0.36829808,0.33724259,0.35194886,1927372368.1
2021-06-30,0.35194886,0.35250987,0.3176075,0.33915267,1610075649.0
2021-07-01,0.33913931,0.34915721,0.31812843,0.32566189,2253058516.9
2021-07-02,0.32564854,0.332808,0.31842229,0.32731819,1081847381.6
2021-07-03,0.32722469,0.33445093,0.32324424,0.32906798,759251070.1
2021-07-04,0.32904126,0.33793716,0.32490053,0.32916148,823044174.7
2021-07-05,0.32906798,0.33259428,0.30116479,0.30868489,1181584860.3
2021-07-06,0.30877839,0.32364496,0.30629395,0.31278555,981368400.5
2021-07-07,0.31279891,0.31872951,0.2949804,0.29901428,952129896.6
2021-07-08,0.29901428,0.30028321,0.26912087,0.27636047,1487061330.1
2021-07-09,0.2766009,0.3070286,0.2607459,0.29336418,2291127903.5
2021-07-10,0.29340426,0.30470445,0.28010048,0.28551015,919482894.5
2021-07-11,0.28552351,0.29274975,0.28131599,0.28847545,551263176.4
2021-07-12,0.28847545,0.29252268,0.27240674,0.27749583,805441341.2
2021-07-13,0.27750919,0.27907198,0.26379134,0.26710393,916221269.9
2021-07-14,0.26707721,0.2735421,0.25011357,0.26395163,1247947078.4
2021-07-15,0.26392491,0.26833279,0.24111082,0.24756234,966797093.3
2021-07-16,0.24756234,0.25155615,0.22864855,0.22977055,1185633674.2
2021-07-17,0.22978391,0.27422332,0.22552296,0.25023378,2572720766.9
2021-07-18,0.25028721,0.26186791,0.24068339,0.24252668,1344894101.6
